algorithm,n_members,group_size,time,distance,groups,group_distances,gini-index
PCK,36,2,4.0230179999925895,5.555555555555557,"[[11, 32], [2, 27], [7, 14], [0, 24], [12, 17], [15, 16], [1, 33], [23, 31], [9, 34], [5, 30], [18, 29], [3, 6], [20, 25], [13, 26], [19, 35], [4, 22], [28, 8], [10, 21]]","[0.22222222 0.125      0.26388889 0.40277778 0.34722222 0.33333333
 0.5        0.26388889 0.26388889 0.44444444 0.25       0.22222222
 0.33333333 0.41666667 0.38888889 0.16666667 0.38888889 0.22222222]",0.1929411764705883
PCK,36,2,9.08086230000481,5.305555555555555,"[[11, 29], [9, 23], [13, 21], [4, 6], [35, 16], [1, 8], [10, 14], [27, 28], [0, 32], [3, 25], [2, 24], [15, 22], [20, 33], [12, 26], [17, 18], [30, 34], [7, 31], [5, 19]]","[0.18055556 0.29166667 0.30555556 0.29166667 0.5        0.26388889
 0.08333333 0.26388889 0.5        0.34722222 0.29166667 0.41666667
 0.34722222 0.30555556 0.13888889 0.34722222 0.34722222 0.08333333]",0.22667077302125052
PCK,36,2,8.014213899994502,5.166666666666666,"[[7, 12], [25, 26], [8, 24], [23, 30], [5, 19], [0, 1], [9, 34], [2, 11], [15, 16], [20, 33], [18, 22], [17, 28], [4, 27], [10, 14], [3, 21], [6, 31], [35, 13], [29, 32]]","[0.29166667 0.41666667 0.29166667 0.31944444 0.08333333 0.18055556
 0.26388889 0.25       0.33333333 0.34722222 0.375      0.34722222
 0.23611111 0.08333333 0.20833333 0.40277778 0.27777778 0.45833333]",0.20777988614800766
PCK,36,2,3.7166281000099843,4.777777777777777,"[[31, 34], [23, 30], [7, 21], [8, 22], [16, 26], [19, 33], [1, 17], [11, 15], [2, 27], [14, 18], [0, 6], [3, 29], [5, 12], [9, 35], [4, 25], [10, 24], [20, 32], [13, 28]]","[0.29166667 0.31944444 0.125      0.44444444 0.27777778 0.29166667
 0.22222222 0.52777778 0.125      0.26388889 0.125      0.44444444
 0.16666667 0.30555556 0.19444444 0.20833333 0.22222222 0.22222222]",0.24145006839945277
PCK,36,2,8.934746400002041,4.583333333333332,"[[6, 10], [28, 32], [7, 8], [17, 31], [5, 19], [1, 30], [11, 20], [12, 26], [15, 16], [2, 18], [33, 9], [13, 14], [21, 23], [3, 34], [25, 27], [24, 29], [22, 35], [0, 4]]","[0.40277778 0.33333333 0.18055556 0.29166667 0.08333333 0.31944444
 0.41666667 0.30555556 0.33333333 0.26388889 0.125      0.16666667
 0.375      0.22222222 0.125      0.47222222 0.08333333 0.08333333]",0.2891265597147952
PCK,36,2,8.952197999999044,5.527777777777777,"[[0, 6], [18, 32], [1, 26], [20, 29], [4, 35], [33, 10], [12, 19], [22, 28], [15, 16], [2, 24], [9, 25], [5, 7], [3, 11], [8, 14], [17, 27], [13, 21], [30, 34], [23, 31]]","[0.125      0.20833333 0.43055556 0.26388889 0.33333333 0.34722222
 0.08333333 0.41666667 0.33333333 0.29166667 0.47222222 0.375
 0.18055556 0.41666667 0.33333333 0.30555556 0.34722222 0.26388889]",0.19686668637304175
PCK,36,2,3.8395809999929043,5.416666666666667,"[[0, 7], [5, 19], [13, 30], [20, 33], [15, 25], [1, 24], [18, 31], [2, 27], [10, 14], [8, 16], [22, 26], [3, 11], [21, 23], [17, 34], [9, 12], [28, 29], [4, 35], [6, 32]]","[0.43055556 0.08333333 0.55555556 0.34722222 0.44444444 0.30555556
 0.18055556 0.125      0.08333333 0.52777778 0.36111111 0.18055556
 0.375      0.25       0.16666667 0.29166667 0.33333333 0.375     ]",0.278129713423831
PCK,36,2,35.51569489999383,5.583333333333333,"[[5, 8], [7, 9], [31, 34], [11, 25], [13, 17], [23, 30], [0, 24], [15, 20], [12, 26], [2, 18], [3, 29], [32, 19], [22, 35], [4, 6], [10, 14], [21, 33], [27, 28], [1, 16]]","[0.30555556 0.29166667 0.29166667 0.33333333 0.20833333 0.31944444
 0.40277778 0.61111111 0.30555556 0.26388889 0.44444444 0.52777778
 0.08333333 0.29166667 0.08333333 0.125      0.26388889 0.43055556]",0.25460930640913076
PCK,36,2,148.7121604999993,4.944444444444445,"[[12, 26], [15, 16], [7, 19], [30, 34], [21, 32], [1, 9], [23, 31], [8, 24], [2, 18], [11, 20], [0, 3], [5, 13], [25, 29], [22, 35], [10, 14], [17, 33], [27, 28], [4, 6]]","[0.30555556 0.33333333 0.125      0.34722222 0.19444444 0.20833333
 0.26388889 0.29166667 0.26388889 0.41666667 0.43055556 0.38888889
 0.34722222 0.08333333 0.08333333 0.30555556 0.26388889 0.29166667]",0.21513549239920676
PCK,36,2,7.928027000001748,5.416666666666667,"[[0, 21], [9, 30], [8, 13], [15, 31], [1, 28], [6, 10], [32, 33], [2, 27], [16, 19], [14, 18], [25, 29], [7, 12], [3, 20], [5, 26], [24, 35], [4, 23], [17, 34], [11, 22]]","[0.38888889 0.44444444 0.08333333 0.27777778 0.40277778 0.40277778
 0.23611111 0.125      0.38888889 0.26388889 0.34722222 0.29166667
 0.26388889 0.13888889 0.31944444 0.34722222 0.25       0.44444444]",0.20603318250377076
Ranking,36,2,4.0636767000105465,2.861111111111111,"[[2, np.int64(27)], [np.int64(19), np.int64(12)], [26, np.int64(5)], [15, np.int64(23)], [np.int64(35), 22], [24, np.int64(6)], [29, np.int64(17)], [28, np.int64(34)], [0, np.int64(4)], [30, np.int64(14)], [31, np.int64(33)], [np.int64(20), np.int64(8)], [25, np.int64(10)], [7, np.int64(21)], [32, 18], [3, np.int64(11)], [13, np.int64(1)], [9, 16]]","[0.125      0.08333333 0.13888889 0.18055556 0.08333333 0.19444444
 0.22222222 0.18055556 0.08333333 0.22222222 0.09722222 0.16666667
 0.16666667 0.125      0.20833333 0.18055556 0.18055556 0.22222222]",0.1798972015990863
Ranking,36,2,4.028661999996984,2.9166666666666665,"[[2, np.int64(27)], [30, 26], [np.int64(19), np.int64(5)], [15, np.int64(23)], [25, np.int64(10)], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [18, 32], [np.int64(1), np.int64(17)], [np.int64(14), np.int64(20)], [7, 16], [3, np.int64(21)], [13, np.int64(8)], [9, np.int64(12)]]","[0.125      0.30555556 0.08333333 0.18055556 0.16666667 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.09722222 0.20833333
 0.22222222 0.08333333 0.26388889 0.20833333 0.08333333 0.16666667]",0.23809523809523808
Ranking,36,2,4.0467680000001565,2.777777777777778,"[[np.int64(5), 26], [30, np.int64(12)], [16, 9], [15, np.int64(23)], [np.int64(1), np.int64(17)], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [2, np.int64(27)], [np.int64(20), np.int64(14)], [25, np.int64(10)], [3, np.int64(21)], [7, np.int64(19)], [31, np.int64(33)], [13, np.int64(8)], [32, 18]]","[0.13888889 0.19444444 0.22222222 0.18055556 0.22222222 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.125      0.08333333
 0.16666667 0.20833333 0.125      0.09722222 0.08333333 0.20833333]",0.19529411764705906
Ranking,36,2,4.033632000006037,3.0277777777777772,"[[2, np.int64(27)], [30, np.int64(12)], [np.int64(19), np.int64(5)], [15, np.int64(8)], [9, 16], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [18, 32], [25, np.int64(10)], [7, np.int64(21)], [26, np.int64(17)], [3, np.int64(20)], [13, np.int64(14)], [np.int64(23), np.int64(1)]]","[0.125      0.19444444 0.08333333 0.27777778 0.22222222 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.09722222 0.20833333
 0.16666667 0.125      0.20833333 0.26388889 0.16666667 0.16666667]",0.20345385860766327
Ranking,36,2,4.127769699989585,3.0,"[[2, np.int64(27)], [np.int64(1), 13], [16, np.int64(5)], [15, np.int64(23)], [26, np.int64(17)], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [np.int64(20), np.int64(8)], [25, np.int64(10)], [3, np.int64(21)], [7, np.int64(19)], [32, 18], [30, np.int64(14)], [9, np.int64(12)]]","[0.125      0.18055556 0.22222222 0.18055556 0.20833333 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.09722222 0.16666667
 0.16666667 0.20833333 0.125      0.20833333 0.22222222 0.16666667]",0.15413943355119847
Ranking,36,2,4.056691499994486,2.75,"[[2, np.int64(27)], [30, np.int64(12)], [15, np.int64(5)], [3, np.int64(21)], [16, 9], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [13, np.int64(8)], [25, np.int64(10)], [np.int64(1), np.int64(23)], [7, np.int64(19)], [32, 18], [np.int64(20), np.int64(14)], [26, np.int64(17)]]","[0.125      0.19444444 0.13888889 0.20833333 0.22222222 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.09722222 0.08333333
 0.16666667 0.16666667 0.125      0.20833333 0.08333333 0.20833333]",0.19251336898395727
Ranking,36,2,3.9764764999999898,2.777777777777778,"[[2, np.int64(27)], [30, np.int64(12)], [np.int64(14), np.int64(20)], [15, np.int64(23)], [26, np.int64(5)], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [np.int64(1), np.int64(17)], [25, np.int64(10)], [9, 16], [7, np.int64(19)], [3, np.int64(21)], [13, np.int64(8)], [32, 18]]","[0.125      0.19444444 0.08333333 0.18055556 0.13888889 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.09722222 0.22222222
 0.16666667 0.22222222 0.125      0.20833333 0.08333333 0.20833333]",0.19529411764705906
Ranking,36,2,4.233351200004108,3.1111111111111103,"[[2, np.int64(27)], [30, np.int64(12)], [16, np.int64(5)], [15, np.int64(23)], [26, np.int64(17)], [3, np.int64(1)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(20)], [18, np.int64(8)], [25, np.int64(10)], [32, np.int64(21)], [7, np.int64(19)], [24, np.int64(6)], [13, np.int64(14)], [9, np.int64(33)]]","[0.125      0.19444444 0.22222222 0.18055556 0.20833333 0.33333333
 0.18055556 0.18055556 0.08333333 0.08333333 0.16666667 0.18055556
 0.16666667 0.19444444 0.125      0.19444444 0.16666667 0.125     ]",0.17226890756302535
Ranking,36,2,4.033687399991322,2.972222222222222,"[[2, np.int64(27)], [np.int64(21), 7], [15, np.int64(5)], [30, 16], [18, np.int64(17)], [24, np.int64(6)], [29, 28], [13, np.int64(1)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [26, np.int64(8)], [25, np.int64(10)], [32, np.int64(23)], [np.int64(12), np.int64(19)], [3, np.int64(11)], [np.int64(20), np.int64(14)], [9, np.int64(34)]]","[0.125      0.125      0.13888889 0.25       0.13888889 0.19444444
 0.29166667 0.18055556 0.08333333 0.08333333 0.09722222 0.25
 0.16666667 0.23611111 0.08333333 0.18055556 0.08333333 0.26388889]",0.24573941726223206
Ranking,36,2,4.193319700003485,2.8333333333333335,"[[2, np.int64(27)], [30, np.int64(12)], [16, np.int64(5)], [15, np.int64(23)], [np.int64(21), 3], [24, np.int64(6)], [29, np.int64(11)], [28, np.int64(34)], [0, np.int64(4)], [22, np.int64(35)], [31, np.int64(33)], [18, 32], [25, np.int64(10)], [np.int64(17), 26], [7, np.int64(19)], [np.int64(14), np.int64(20)], [13, np.int64(8)], [9, np.int64(1)]]","[0.125      0.19444444 0.22222222 0.18055556 0.20833333 0.19444444
 0.18055556 0.18055556 0.08333333 0.08333333 0.09722222 0.20833333
 0.16666667 0.20833333 0.125      0.08333333 0.08333333 0.20833333]",0.1891580161476356
ACO,36,3,1.3200747999944724,8.111111111111109,"[[8, 6, 13], [15, 14, 31], [9, 33, 34], [1, 21, 7], [11, 3, 35], [28, 32, 23], [29, 17, 18], [20, 27, 2], [25, 10, 24], [5, 19, 12], [16, 30, 26], [4, 22, 0]]","[0.88888889 0.97222222 0.52777778 0.41666667 0.63888889 0.88888889
 0.61111111 0.58333333 0.91666667 0.33333333 0.83333333 0.5       ]",0.18866749688667495
ACO,36,3,1.3291048999963095,8.027777777777777,"[[8, 6, 24], [15, 14, 31], [13, 9, 33], [1, 7, 21], [18, 17, 29], [5, 19, 12], [20, 27, 2], [3, 11, 35], [16, 30, 26], [25, 10, 34], [23, 32, 28], [0, 4, 22]]","[0.88888889 0.97222222 0.69444444 0.41666667 0.61111111 0.33333333
 0.58333333 0.63888889 0.83333333 0.66666667 0.88888889 0.5       ]",0.17584145957848385
ACO,36,3,1.3228004000120563,8.055555555555554,"[[8, 6, 13], [15, 14, 31], [0, 4, 11], [9, 33, 34], [3, 35, 22], [19, 5, 12], [24, 27, 2], [17, 18, 29], [21, 1, 7], [28, 32, 23], [26, 30, 16], [10, 25, 20]]","[0.88888889 0.97222222 0.63888889 0.52777778 0.52777778 0.33333333
 0.58333333 0.61111111 0.41666667 0.88888889 0.83333333 0.83333333]",0.18181818181818182
ACO,36,3,1.3041837999917334,8.111111111111112,"[[8, 6, 13], [15, 14, 31], [1, 7, 21], [12, 19, 5], [0, 4, 22], [34, 33, 9], [26, 30, 16], [20, 27, 2], [28, 23, 32], [35, 3, 11], [24, 10, 25], [17, 18, 29]]","[0.88888889 0.97222222 0.41666667 0.33333333 0.5        0.52777778
 0.83333333 0.58333333 0.88888889 0.63888889 0.91666667 0.61111111]",0.18866749688667495
ACO,36,3,1.423032400009106,8.055555555555554,"[[8, 6, 13], [15, 14, 31], [4, 0, 11], [19, 5, 12], [29, 18, 17], [2, 27, 24], [9, 33, 34], [16, 26, 30], [1, 21, 7], [25, 10, 20], [32, 23, 28], [35, 22, 3]]","[0.88888889 0.97222222 0.63888889 0.33333333 0.61111111 0.58333333
 0.52777778 0.83333333 0.41666667 0.83333333 0.88888889 0.52777778]",0.18181818181818182
ACO,36,3,1.3260053999983938,8.055555555555554,"[[8, 6, 13], [15, 14, 31], [30, 16, 26], [35, 22, 3], [0, 4, 11], [29, 17, 18], [24, 27, 2], [10, 25, 20], [34, 33, 9], [1, 7, 21], [19, 5, 12], [32, 23, 28]]","[0.88888889 0.97222222 0.83333333 0.52777778 0.63888889 0.61111111
 0.58333333 0.83333333 0.52777778 0.41666667 0.33333333 0.88888889]",0.18181818181818182
ACO,36,3,1.3306488999951398,8.027777777777779,"[[8, 6, 13], [15, 14, 31], [24, 27, 2], [30, 16, 26], [3, 11, 35], [19, 5, 12], [29, 17, 18], [4, 0, 22], [21, 7, 1], [34, 33, 9], [28, 23, 32], [25, 10, 20]]","[0.88888889 0.97222222 0.58333333 0.83333333 0.63888889 0.33333333
 0.61111111 0.5        0.41666667 0.52777778 0.88888889 0.83333333]",0.18464926077382834
ACO,36,3,1.411963000005926,8.138888888888888,"[[8, 6, 13], [15, 14, 31], [0, 4, 22], [21, 1, 7], [11, 35, 3], [23, 32, 33], [28, 34, 29], [19, 12, 5], [2, 27, 20], [30, 16, 26], [24, 10, 25], [18, 17, 9]]","[0.88888889 0.97222222 0.5        0.41666667 0.63888889 0.72222222
 0.69444444 0.33333333 0.58333333 0.83333333 0.91666667 0.63888889]",0.17654359292584557
ACO,36,3,1.4042744000034872,8.055555555555555,"[[8, 6, 13], [15, 14, 31], [12, 19, 5], [35, 22, 3], [32, 23, 28], [2, 27, 20], [1, 7, 21], [18, 17, 29], [9, 33, 34], [11, 10, 25], [30, 16, 26], [24, 4, 0]]","[0.88888889 0.97222222 0.33333333 0.52777778 0.88888889 0.58333333
 0.41666667 0.61111111 0.52777778 0.66666667 0.83333333 0.80555556]",0.18119122257053277
ACO,36,3,1.4729284000059124,8.055555555555555,"[[8, 6, 13], [15, 14, 31], [2, 27, 20], [7, 21, 1], [18, 17, 29], [5, 19, 12], [35, 22, 3], [33, 9, 34], [30, 16, 26], [11, 10, 25], [28, 23, 32], [4, 0, 24]]","[0.88888889 0.97222222 0.58333333 0.41666667 0.61111111 0.33333333
 0.52777778 0.52777778 0.83333333 0.66666667 0.88888889 0.80555556]",0.18119122257053277
PCK,36,3,3.603686300004483,13.583333333333332,"[[np.int64(30), np.int64(31), np.int64(32)], [np.int64(11), np.int64(20), np.int64(27)], [np.int64(2), np.int64(18), np.int64(34)], [np.int64(10), np.int64(23), np.int64(26)], [np.int64(3), np.int64(25), np.int64(35)], [np.int64(7), np.int64(9), np.int64(24)], [np.int64(13), np.int64(29), np.int64(28)], [np.int64(0), np.int64(4), np.int64(21)], [np.int64(5), np.int64(16), np.int64(19)], [np.int64(12), np.int64(17), np.int64(22)], [8, 6, 33], [15, 14, 1]]","[1.77777778 0.83333333 0.94444444 1.19444444 0.88888889 1.27777778
 0.94444444 0.86111111 0.69444444 1.30555556 1.22222222 1.63888889]",0.1693623350065068
PCK,36,3,3.3529636999883223,12.86111111111111,"[[np.int64(20), np.int64(23), np.int64(27)], [np.int64(11), np.int64(22), np.int64(26)], [np.int64(2), np.int64(33), np.int64(34)], [np.int64(12), np.int64(16), np.int64(24)], [np.int64(3), np.int64(10), np.int64(31)], [np.int64(28), np.int64(30), np.int64(32)], [np.int64(25), np.int64(29), np.int64(21)], [np.int64(9), np.int64(13), np.int64(18)], [np.int64(0), np.int64(4), np.int64(35)], [np.int64(5), np.int64(17), np.int64(19)], [8, 6, 7], [15, 14, 1]]","[0.94444444 1.22222222 0.77777778 1.13888889 1.52777778 1.25
 0.88888889 0.97222222 0.58333333 0.94444444 0.97222222 1.63888889]",0.16159434517965837
PCK,36,3,3.3426584000117145,12.333333333333332,"[[np.int64(30), np.int64(31), np.int64(33)], [np.int64(10), np.int64(25), np.int64(29)], [np.int64(0), np.int64(28), np.int64(32)], [np.int64(2), np.int64(24), np.int64(35)], [np.int64(5), np.int64(13), np.int64(26)], [np.int64(12), np.int64(16), np.int64(19)], [np.int64(3), np.int64(17), np.int64(9)], [np.int64(18), np.int64(22), np.int64(34)], [np.int64(20), np.int64(21), np.int64(23)], [np.int64(4), np.int64(11), np.int64(27)], [8, 6, 7], [15, 14, 1]]","[1.05555556 0.77777778 1.16666667 0.88888889 0.94444444 0.86111111
 1.02777778 1.25       0.94444444 0.80555556 0.97222222 1.63888889]",0.12325962325962307
PCK,36,3,3.587011800002074,12.666666666666664,"[[np.int64(30), np.int64(32), np.int64(34)], [np.int64(21), np.int64(24), np.int64(3)], [np.int64(9), np.int64(13), np.int64(31)], [np.int64(2), np.int64(11), np.int64(18)], [np.int64(20), np.int64(23), np.int64(27)], [np.int64(25), np.int64(28), np.int64(29)], [np.int64(0), np.int64(33), np.int64(35)], [np.int64(4), np.int64(10), np.int64(22)], [np.int64(5), np.int64(12), np.int64(19)], [np.int64(16), np.int64(17), np.int64(26)], [8, 6, 7], [15, 14, 1]]","[1.11111111 0.94444444 1.11111111 1.02777778 0.94444444 0.94444444
 1.19444444 1.30555556 0.33333333 1.13888889 0.97222222 1.63888889]",0.14952153110047836
PCK,36,3,3.503902399999788,13.972222222222221,"[[np.int64(11), np.int64(20), np.int64(27)], [np.int64(16), np.int64(21), np.int64(23)], [np.int64(18), np.int64(34), np.int64(22)], [np.int64(2), np.int64(17), np.int64(19)], [np.int64(9), np.int64(30), np.int64(31)], [np.int64(28), np.int64(29), np.int64(32)], [np.int64(0), np.int64(4), np.int64(35)], [np.int64(3), np.int64(25), np.int64(10)], [np.int64(12), np.int64(13), np.int64(24)], [np.int64(5), np.int64(7), np.int64(26)], [8, 6, 33], [15, 14, 1]]","[0.83333333 1.19444444 1.25       1.61111111 1.55555556 1.08333333
 0.58333333 0.94444444 1.11111111 0.94444444 1.22222222 1.63888889]",0.16211819989155965
PCK,36,3,3.6145476999954553,14.36111111111111,"[[np.int64(0), np.int64(35), np.int64(2)], [np.int64(9), np.int64(30), np.int64(32)], [np.int64(28), np.int64(29), np.int64(31)], [np.int64(3), np.int64(17), np.int64(22)], [np.int64(16), np.int64(19), np.int64(21)], [np.int64(4), np.int64(11), np.int64(27)], [np.int64(18), np.int64(20), np.int64(34)], [np.int64(23), np.int64(10), np.int64(26)], [np.int64(5), np.int64(7), np.int64(12)], [np.int64(13), np.int64(24), np.int64(25)], [8, 6, 33], [15, 14, 1]]","[0.80555556 1.38888889 1.11111111 1.13888889 1.27777778 0.80555556
 1.27777778 1.19444444 0.83333333 1.66666667 1.22222222 1.63888889]",0.1401441885000878
PCK,36,3,3.5797828000067966,12.666666666666664,"[[np.int64(28), np.int64(29), np.int64(32)], [np.int64(12), np.int64(35), np.int64(2)], [np.int64(10), np.int64(17), np.int64(27)], [np.int64(23), np.int64(26), np.int64(33)], [np.int64(3), np.int64(11), np.int64(18)], [np.int64(0), np.int64(24), np.int64(16)], [np.int64(4), np.int64(22), np.int64(25)], [np.int64(5), np.int64(7), np.int64(19)], [np.int64(13), np.int64(31), np.int64(34)], [np.int64(9), np.int64(30), np.int64(20)], [8, 6, 21], [15, 14, 1]]","[1.08333333 1.38888889 0.91666667 1.19444444 1.05555556 1.13888889
 0.63888889 0.58333333 1.         0.97222222 1.05555556 1.63888889]",0.15350877192982457
PCK,36,3,3.197118700001738,12.25,"[[np.int64(13), np.int64(25), np.int64(35)], [np.int64(0), np.int64(24), np.int64(4)], [np.int64(21), np.int64(30), np.int64(32)], [np.int64(2), np.int64(9), np.int64(31)], [np.int64(3), np.int64(18), np.int64(22)], [np.int64(11), np.int64(20), np.int64(27)], [np.int64(23), np.int64(33), np.int64(34)], [np.int64(10), np.int64(28), np.int64(29)], [np.int64(5), np.int64(12), np.int64(19)], [np.int64(16), np.int64(17), np.int64(26)], [8, 6, 7], [15, 14, 1]]","[1.13888889 0.80555556 1.05555556 1.36111111 0.91666667 0.83333333
 0.94444444 1.11111111 0.33333333 1.13888889 0.97222222 1.63888889]",0.1721294578437435
PCK,36,3,2.699718500007293,12.944444444444443,"[[np.int64(7), np.int64(17), np.int64(24)], [np.int64(0), np.int64(11), np.int64(22)], [np.int64(10), np.int64(27), np.int64(28)], [np.int64(2), np.int64(4), np.int64(35)], [np.int64(13), np.int64(18), np.int64(29)], [np.int64(3), np.int64(25), np.int64(20)], [np.int64(9), np.int64(19), np.int64(31)], [np.int64(30), np.int64(32), np.int64(34)], [np.int64(5), np.int64(16), np.int64(26)], [np.int64(12), np.int64(23), np.int64(33)], [8, 6, 21], [15, 14, 1]]","[1.19444444 0.97222222 1.02777778 1.05555556 1.02777778 0.94444444
 1.19444444 1.11111111 0.63888889 1.08333333 1.05555556 1.63888889]",0.10807647288333978
